iter	Passed	Remaining
1669	6075	1200
1670	6078	1196
1671	6082	1193
1672	6086	1189
1673	6090	1186
1674	6093	1182
1675	6096	1178
1676	6099	1174
1677	6103	1171
1678	6107	1167
1679	6110	1163
1680	6114	1160
1681	6118	1156
1682	6124	1153
1683	6128	1149
1684	6132	1146
1685	6135	1142
1686	6139	1139
1687	6142	1135
1688	6145	1131
1689	6149	1128
1690	6154	1124
1691	6158	1121
1692	6161	1117
1693	6165	1113
1694	6168	1109
1695	6171	1106
1696	6175	1102
1697	6179	1099
1698	6182	1095
1699	6186	1091
1700	6189	1088
1701	6193	1084
1702	6196	1080
1703	6200	1077
1704	6203	1073
1705	6207	1069
1706	6211	1066
1707	6214	1062
1708	6218	1058
1709	6221	1055
1710	6225	1051
1711	6228	1047
1712	6232	1044
1713	6235	1040
1714	6239	1036
1715	6243	1033
1716	6246	1029
1717	6251	1026
1718	6254	1022
1719	6258	1018
1720	6261	1015
1721	6265	1011
1722	6268	1007
1723	6272	1004
1724	6275	1000
1725	6279	996
1726	6283	993
1727	6287	989
1728	6290	985
1729	6294	982
1730	6297	978
1731	6301	975
1732	6305	971
1733	6309	967
1734	6313	964
1735	6316	960
1736	6320	957
1737	6324	953
1738	6327	949
1739	6331	946
1740	6334	942
1741	6338	938
1742	6341	935
1743	6345	931
1744	6348	927
1745	6352	924
1746	6356	920
1747	6359	916
1748	6363	913
1749	6366	909
1750	6370	905
1751	6373	902
1752	6377	898
1753	6382	895
1754	6386	891
1755	6389	887
1756	6392	884
1757	6396	880
1758	6399	876
1759	6403	873
1760	6406	869
1761	6410	865
1762	6414	862
1763	6418	858
1764	6421	854
1765	6424	851
1766	6428	847
1767	6431	843
1768	6435	840
1769	6439	836
1770	6442	833
1771	6447	829
1772	6450	825
1773	6454	822
1774	6457	818
1775	6461	814
1776	6465	811
1777	6468	807
1778	6472	804
1779	6475	800
1780	6479	796
1781	6483	793
1782	6487	789
1783	6490	785
1784	6494	782
1785	6498	778
1786	6501	774
1787	6504	771
1788	6508	767
1789	6512	764
1790	6516	760
1791	6520	756
1792	6523	753
1793	6527	749
1794	6530	745
1795	6534	742
1796	6537	738
1797	6541	734
1798	6545	731
1799	6548	727
1800	6552	723
1801	6555	720
1802	6560	716
1803	6563	713
1804	6567	709
1805	6570	705
1806	6574	702
1807	6578	698
1808	6581	694
1809	6585	691
1810	6588	687
1811	6592	683
1812	6595	680
1813	6599	676
1814	6602	673
1815	6606	669
1816	6610	665
1817	6613	662
1818	6616	658
1819	6620	654
1820	6623	651
1821	6627	647
1822	6630	643
1823	6634	640
1824	6638	636
1825	6642	632
1826	6646	629
1827	6649	625
1828	6653	622
1829	6657	618
1830	6660	614
1831	6664	611
1832	6667	607
1833	6672	603
1834	6675	600
1835	6679	596
1836	6683	593
1837	6686	589
1838	6690	585
1839	6693	582
1840	6697	578
1841	6700	574
1842	6704	571
1843	6708	567
1844	6711	563
1845	6714	560
1846	6718	556
1847	6721	552
1848	6725	549
1849	6729	545
1850	6732	541
1851	6736	538
1852	6739	534
1853	6743	531
1854	6746	527
1855	6750	523
1856	6753	520
1857	6757	516
1858	6761	512
1859	6764	509
1860	6768	505
1861	6772	501
1862	6775	498
1863	6778	494
1864	6782	490
1865	6785	487
1866	6788	483
1867	6792	479
1868	6796	476
1869	6800	472
1870	6803	469
1871	6807	465
1872	6810	461
1873	6814	458
1874	6817	454
1875	6821	450
1876	6824	447
1877	6827	443
1878	6831	439
1879	6835	436
1880	6838	432
1881	6842	429
1882	6845	425
1883	6849	421
1884	6852	418
1885	6856	414
1886	6860	410
1887	6863	407
1888	6867	403
1889	6870	399
1890	6874	396
1891	6893	393
1892	6898	389
1893	6902	386
1894	6906	382
1895	6909	378
1896	6913	375
1897	6916	371
1898	6920	368
1899	6923	364
1900	6927	360
1901	6930	357
1902	6934	353
1903	6938	349
1904	6941	346
1905	6945	342
1906	6948	338
1907	6952	335
1908	6955	331
1909	6959	327
1910	6963	324
1911	6967	320
1912	6970	317
1913	6974	313
1914	6978	309
1915	6981	306
1916	6985	302
1917	6988	298
1918	6992	295
1919	6995	291
1920	6999	287
1921	7002	284
1922	7006	280
1923	7009	276
1924	7013	273
1925	7016	269
1926	7020	265
1927	7024	262
1928	7028	258
1929	7031	255
1930	7035	251
1931	7038	247
1932	7042	244
1933	7045	240
1934	7048	236
1935	7052	233
1936	7055	229
1937	7059	225
1938	7063	222
1939	7066	218
1940	7070	214
1941	7073	211
1942	7076	207
1943	7080	203
1944	7084	200
1945	7087	196
1946	7091	193
1947	7094	189
1948	7098	185
1949	7101	182
1950	7105	178
1951	7108	174
1952	7112	171
1953	7116	167
1954	7119	163
1955	7123	160
1956	7127	156
1957	7130	152
1958	7133	149
1959	7137	145
1960	7140	142
1961	7144	138
1962	7148	134
1963	7151	131
1964	7154	127
1965	7158	123
1966	7163	120
1967	7166	116
1968	7170	112
1969	7174	109
1970	7177	105
1971	7181	101
1972	7184	98
1973	7188	94
1974	7191	91
1975	7195	87
1976	7198	83
1977	7202	80
1978	7205	76
1979	7209	72
1980	7212	69
1981	7216	65
1982	7219	61
1983	7223	58
1984	7227	54
1985	7230	50
1986	7234	47
1987	7237	43
1988	7241	40
1989	7244	36
1990	7248	32
1991	7251	29
1992	7255	25
1993	7258	21
1994	7262	18
1995	7266	14
1996	7269	10
1997	7272	7
1998	7276	3
1999	7280	0
