iter	Passed	Remaining
1690	6070	1109
1691	6073	1105
1692	6077	1102
1693	6081	1098
1694	6084	1094
1695	6088	1091
1696	6091	1087
1697	6095	1084
1698	6098	1080
1699	6102	1076
1700	6105	1073
1701	6109	1069
1702	6112	1066
1703	6116	1062
1704	6119	1058
1705	6123	1055
1706	6126	1051
1707	6130	1048
1708	6134	1044
1709	6137	1040
1710	6141	1037
1711	6144	1033
1712	6148	1030
1713	6151	1026
1714	6155	1022
1715	6158	1019
1716	6162	1015
1717	6165	1012
1718	6169	1008
1719	6173	1004
1720	6176	1001
1721	6179	997
1722	6183	994
1723	6187	990
1724	6190	986
1725	6193	983
1726	6197	979
1727	6201	976
1728	6204	972
1729	6208	968
1730	6212	965
1731	6215	961
1732	6218	958
1733	6222	954
1734	6226	950
1735	6229	947
1736	6233	943
1737	6236	940
1738	6240	936
1739	6244	933
1740	6247	929
1741	6251	925
1742	6254	922
1743	6257	918
1744	6261	914
1745	6264	911
1746	6268	907
1747	6272	904
1748	6275	900
1749	6279	897
1750	6282	893
1751	6286	889
1752	6289	886
1753	6293	882
1754	6296	879
1755	6300	875
1756	6304	871
1757	6307	868
1758	6311	864
1759	6314	861
1760	6318	857
1761	6321	853
1762	6324	850
1763	6328	846
1764	6332	843
1765	6335	839
1766	6339	835
1767	6342	832
1768	6346	828
1769	6350	825
1770	6353	821
1771	6357	817
1772	6360	814
1773	6363	810
1774	6367	807
1775	6371	803
1776	6374	799
1777	6378	796
1778	6381	792
1779	6385	789
1780	6388	785
1781	6392	781
1782	6395	778
1783	6398	774
1784	6402	771
1785	6405	767
1786	6408	763
1787	6412	760
1788	6416	756
1789	6419	753
1790	6423	749
1791	6426	745
1792	6430	742
1793	6433	738
1794	6437	735
1795	6440	731
1796	6444	728
1797	6447	724
1798	6451	720
1799	6454	717
1800	6458	713
1801	6462	710
1802	6465	706
1803	6469	702
1804	6472	699
1805	6476	695
1806	6479	692
1807	6483	688
1808	6487	684
1809	6490	681
1810	6493	677
1811	6497	674
1812	6501	670
1813	6504	666
1814	6508	663
1815	6511	659
1816	6515	656
1817	6518	652
1818	6522	648
1819	6525	645
1820	6529	641
1821	6532	638
1822	6536	634
1823	6540	631
1824	6543	627
1825	6546	623
1826	6550	620
1827	6554	616
1828	6557	613
1829	6561	609
1830	6564	605
1831	6568	602
1832	6571	598
1833	6575	595
1834	6578	591
1835	6582	587
1836	6586	584
1837	6589	580
1838	6593	577
1839	6596	573
1840	6599	570
1841	6603	566
1842	6607	562
1843	6610	559
1844	6614	555
1845	6617	552
1846	6621	548
1847	6624	544
1848	6628	541
1849	6632	537
1850	6635	534
1851	6639	530
1852	6642	526
1853	6646	523
1854	6649	519
1855	6653	516
1856	6657	512
1857	6660	509
1858	6663	505
1859	6667	501
1860	6671	498
1861	6674	494
1862	6678	491
1863	6681	487
1864	6685	483
1865	6688	480
1866	6692	476
1867	6695	473
1868	6699	469
1869	6702	465
1870	6706	462
1871	6709	458
1872	6713	455
1873	6716	451
1874	6720	448
1875	6724	444
1876	6727	440
1877	6730	437
1878	6734	433
1879	6738	430
1880	6742	426
1881	6745	422
1882	6749	419
1883	6752	415
1884	6756	412
1885	6759	408
1886	6763	405
1887	6767	401
1888	6770	397
1889	6775	394
1890	6778	390
1891	6782	387
1892	6785	383
1893	6788	379
1894	6792	376
1895	6795	372
1896	6799	369
1897	6802	365
1898	6806	362
1899	6810	358
1900	6813	354
1901	6817	351
1902	6821	347
1903	6824	344
1904	6828	340
1905	6832	336
1906	6853	334
1907	6857	330
1908	6861	327
1909	6864	323
1910	6868	319
1911	6871	316
1912	6875	312
1913	6879	309
1914	6882	305
1915	6885	301
1916	6889	298
1917	6892	294
1918	6896	291
1919	6900	287
1920	6903	283
1921	6907	280
1922	6911	276
1923	6914	273
1924	6917	269
1925	6921	265
1926	6925	262
1927	6928	258
1928	6931	255
1929	6935	251
1930	6939	247
1931	6942	244
1932	6946	240
1933	6950	237
1934	6953	233
1935	6957	229
1936	6960	226
1937	6964	222
1938	6967	219
1939	6971	215
1940	6975	212
1941	6978	208
1942	6981	204
1943	6985	201
1944	6989	197
1945	6993	194
1946	6997	190
1947	7000	186
1948	7003	183
1949	7007	179
1950	7010	176
1951	7014	172
1952	7018	168
1953	7021	165
1954	7025	161
1955	7028	158
1956	7032	154
1957	7035	150
1958	7039	147
1959	7043	143
1960	7046	140
1961	7050	136
1962	7053	132
1963	7057	129
1964	7060	125
1965	7064	122
1966	7067	118
1967	7071	114
1968	7074	111
1969	7078	107
1970	7082	104
1971	7085	100
1972	7088	97
1973	7092	93
1974	7096	89
1975	7100	86
1976	7103	82
1977	7106	79
1978	7109	75
1979	7113	71
1980	7117	68
1981	7120	64
1982	7124	61
1983	7127	57
1984	7131	53
1985	7134	50
1986	7138	46
1987	7142	43
1988	7145	39
1989	7148	35
1990	7152	32
1991	7155	28
1992	7159	25
1993	7163	21
1994	7166	17
1995	7170	14
1996	7173	10
1997	7177	7
1998	7180	3
1999	7184	0
