iter	Passed	Remaining
1351	4901	2349
1352	4904	2345
1353	4921	2347
1354	4924	2344
1355	4928	2340
1356	4932	2337
1357	4935	2333
1358	4939	2329
1359	4942	2325
1360	4946	2322
1361	4949	2318
1362	4952	2314
1363	4955	2310
1364	4959	2307
1365	4962	2303
1366	4966	2299
1367	4970	2296
1368	4973	2292
1369	4976	2288
1370	4980	2284
1371	4984	2281
1372	4987	2277
1373	4991	2274
1374	4994	2270
1375	4998	2266
1376	5001	2263
1377	5005	2259
1378	5009	2255
1379	5012	2252
1380	5015	2248
1381	5019	2244
1382	5023	2240
1383	5026	2237
1384	5030	2233
1385	5033	2229
1386	5037	2226
1387	5040	2222
1388	5044	2218
1389	5047	2215
1390	5051	2211
1391	5055	2208
1392	5058	2204
1393	5061	2200
1394	5065	2196
1395	5069	2193
1396	5072	2189
1397	5076	2185
1398	5079	2182
1399	5083	2178
1400	5086	2174
1401	5090	2171
1402	5094	2167
1403	5097	2163
1404	5101	2160
1405	5104	2156
1406	5108	2152
1407	5111	2149
1408	5115	2145
1409	5119	2142
1410	5122	2138
1411	5125	2134
1412	5129	2130
1413	5132	2127
1414	5136	2123
1415	5140	2119
1416	5143	2116
1417	5147	2112
1418	5150	2108
1419	5154	2105
1420	5158	2101
1421	5161	2097
1422	5165	2094
1423	5168	2090
1424	5172	2086
1425	5175	2083
1426	5178	2079
1427	5182	2075
1428	5186	2072
1429	5189	2068
1430	5192	2064
1431	5196	2061
1432	5200	2057
1433	5204	2054
1434	5207	2050
1435	5210	2046
1436	5214	2043
1437	5217	2039
1438	5221	2035
1439	5224	2031
1440	5228	2028
1441	5232	2024
1442	5235	2020
1443	5239	2017
1444	5242	2013
1445	5246	2010
1446	5249	2006
1447	5253	2002
1448	5256	1999
1449	5260	1995
1450	5263	1991
1451	5267	1987
1452	5271	1984
1453	5274	1980
1454	5278	1977
1455	5281	1973
1456	5285	1969
1457	5288	1966
1458	5292	1962
1459	5295	1958
1460	5299	1955
1461	5302	1951
1462	5306	1947
1463	5309	1944
1464	5313	1940
1465	5317	1936
1466	5320	1933
1467	5324	1929
1468	5327	1925
1469	5331	1922
1470	5334	1918
1471	5338	1914
1472	5341	1911
1473	5345	1907
1474	5349	1903
1475	5352	1900
1476	5356	1896
1477	5359	1892
1478	5363	1889
1479	5366	1885
1480	5370	1882
1481	5375	1878
1482	5380	1875
1483	5383	1872
1484	5387	1868
1485	5391	1864
1486	5394	1861
1487	5397	1857
1488	5401	1853
1489	5404	1849
1490	5408	1846
1491	5411	1842
1492	5415	1838
1493	5418	1835
1494	5422	1831
1495	5426	1828
1496	5429	1824
1497	5433	1820
1498	5436	1816
1499	5439	1813
1500	5443	1809
1501	5446	1805
1502	5450	1802
1503	5453	1798
1504	5457	1795
1505	5461	1791
1506	5464	1787
1507	5468	1784
1508	5471	1780
1509	5475	1776
1510	5478	1773
1511	5482	1769
1512	5485	1765
1513	5489	1762
1514	5492	1758
1515	5496	1754
1516	5500	1751
1517	5503	1747
1518	5507	1743
1519	5510	1740
1520	5514	1736
1521	5518	1733
1522	5521	1729
1523	5525	1725
1524	5528	1721
1525	5532	1718
1526	5535	1714
1527	5539	1711
1528	5542	1707
1529	5546	1703
1530	5549	1700
1531	5553	1696
1532	5556	1692
1533	5560	1689
1534	5563	1685
1535	5567	1681
1536	5571	1678
1537	5574	1674
1538	5577	1670
1539	5581	1667
1540	5585	1663
1541	5588	1659
1542	5592	1656
1543	5596	1652
1544	5599	1649
1545	5602	1645
1546	5606	1641
1547	5609	1637
1548	5613	1634
1549	5617	1630
1550	5620	1627
1551	5624	1623
1552	5627	1619
1553	5631	1616
1554	5634	1612
1555	5638	1608
1556	5642	1605
1557	5645	1601
1558	5649	1597
1559	5652	1594
1560	5656	1590
1561	5659	1587
1562	5663	1583
1563	5666	1579
1564	5669	1576
1565	5673	1572
1566	5677	1568
1567	5680	1565
1568	5684	1561
1569	5687	1557
1570	5691	1554
1571	5695	1550
1572	5698	1546
1573	5702	1543
1574	5705	1539
1575	5709	1535
1576	5712	1532
1577	5716	1528
1578	5720	1525
1579	5723	1521
1580	5727	1517
1581	5731	1514
1582	5734	1510
1583	5737	1506
1584	5741	1503
1585	5744	1499
1586	5747	1495
1587	5751	1492
1588	5755	1488
1589	5758	1484
1590	5762	1481
1591	5766	1477
1592	5769	1474
1593	5772	1470
1594	5776	1466
1595	5780	1463
1596	5783	1459
1597	5787	1455
1598	5790	1452
1599	5794	1448
1600	5797	1444
1601	5801	1441
1602	5804	1437
1603	5808	1433
1604	5811	1430
1605	5815	1426
1606	5818	1423
1607	5822	1419
1608	5826	1415
1609	5829	1412
1610	5833	1408
1611	5836	1404
1612	5839	1401
1613	5843	1397
1614	5846	1393
1615	5850	1390
1616	5853	1386
1617	5857	1382
1618	5860	1379
1619	5864	1375
1620	5867	1371
1621	5870	1368
1622	5874	1364
1623	5878	1360
1624	5881	1357
1625	5885	1353
1626	5888	1349
1627	5891	1346
1628	5895	1342
1629	5899	1339
1630	5902	1335
1631	5920	1335
1632	5924	1331
1633	5927	1327
1634	5931	1324
1635	5934	1320
1636	5938	1316
1637	5941	1313
1638	5945	1309
1639	5948	1305
1640	5952	1302
1641	5956	1298
1642	5959	1294
1643	5963	1291
1644	5966	1287
1645	5970	1283
1646	5973	1280
1647	5977	1276
1648	5980	1273
1649	5984	1269
1650	5988	1265
1651	5991	1262
1652	5994	1258
1653	5998	1254
1654	6002	1251
1655	6005	1247
1656	6008	1243
1657	6012	1240
1658	6016	1236
1659	6020	1233
1660	6023	1229
1661	6026	1225
1662	6030	1222
1663	6033	1218
1664	6037	1214
1665	6040	1211
1666	6044	1207
1667	6048	1203
1668	6051	1200
1669	6056	1196
1670	6060	1193
1671	6063	1189
1672	6067	1185
1673	6070	1182
1674	6074	1178
1675	6077	1174
1676	6081	1171
1677	6084	1167
1678	6088	1164
1679	6092	1160
1680	6095	1156
1681	6098	1153
1682	6102	1149
1683	6105	1145
1684	6110	1142
1685	6113	1138
1686	6116	1134
1687	6120	1131
1688	6123	1127
