iter	Passed	Remaining
1111	14408	11506
1112	14421	11492
1113	14433	11479
1114	14446	11466
1115	14459	11453
1116	14472	11440
1117	14485	11427
1118	14498	11414
1119	14511	11401
1120	14524	11388
1121	14536	11375
1122	14549	11362
1123	14562	11349
1124	14575	11336
1125	14589	11324
1126	14602	11311
1127	14615	11298
1128	14628	11285
1129	14641	11272
1130	14653	11259
1131	14666	11246
1132	14679	11233
1133	14692	11219
1134	14704	11206
1135	14717	11193
1136	14730	11180
1137	14742	11167
1138	14755	11153
1139	14768	11140
1140	14781	11127
1141	14794	11115
1142	14807	11102
1143	14820	11089
1144	14832	11076
1145	14845	11062
1146	14858	11049
1147	14870	11036
1148	14883	11023
1149	14895	11009
1150	14907	10995
1151	14919	10982
1152	14932	10969
1153	14945	10956
1154	14957	10943
1155	14970	10929
1156	14983	10916
1157	14996	10904
1158	15017	10896
1159	15030	10884
1160	15043	10871
1161	15055	10857
1162	15068	10844
1163	15082	10832
1164	15095	10819
1165	15108	10806
1166	15120	10793
1167	15133	10780
1168	15146	10767
1169	15159	10754
1170	15172	10741
1171	15186	10728
1172	15199	10715
1173	15212	10703
1174	15225	10690
1175	15238	10677
1176	15251	10664
1177	15264	10651
1178	15277	10638
1179	15290	10625
1180	15303	10612
1181	15315	10599
1182	15328	10586
1183	15341	10572
1184	15354	10560
1185	15366	10546
1186	15379	10533
1187	15392	10520
1188	15405	10507
1189	15417	10494
1190	15430	10481
1191	15443	10468
1192	15455	10454
1193	15468	10441
1194	15480	10428
1195	15494	10415
1196	15507	10402
1197	15519	10389
1198	15532	10376
1199	15545	10363
1200	15557	10350
1201	15570	10337
1202	15583	10324
1203	15595	10310
1204	15608	10297
1205	15621	10284
1206	15634	10272
1207	15648	10259
1208	15661	10246
1209	15674	10233
1210	15686	10220
1211	15699	10207
1212	15711	10193
1213	15724	10180
1214	15737	10167
1215	15750	10154
1216	15762	10141
1217	15775	10128
1218	15788	10115
1219	15800	10102
1220	15813	10089
1221	15826	10076
1222	15839	10063
1223	15851	10049
1224	15864	10036
1225	15877	10023
1226	15889	10010
1227	15902	9997
1228	15915	9984
1229	15928	9971
1230	15940	9958
1231	15953	9945
1232	15966	9931
1233	15978	9918
1234	15991	9905
1235	16004	9892
1236	16026	9885
1237	16039	9872
1238	16052	9859
1239	16064	9846
1240	16078	9833
1241	16090	9820
1242	16103	9807
1243	16116	9794
1244	16128	9781
1245	16141	9767
1246	16154	9754
1247	16167	9741
1248	16180	9728
1249	16192	9715
1250	16205	9702
1251	16218	9689
1252	16231	9676
1253	16243	9663
1254	16256	9650
1255	16269	9637
1256	16281	9624
1257	16294	9611
1258	16307	9597
1259	16319	9584
1260	16332	9571
1261	16345	9558
1262	16356	9544
1263	16369	9531
1264	16382	9518
1265	16395	9505
1266	16407	9492
1267	16420	9479
1268	16433	9466
1269	16446	9453
1270	16459	9440
1271	16471	9427
1272	16484	9414
1273	16497	9401
1274	16509	9387
1275	16522	9374
1276	16535	9361
1277	16548	9348
1278	16560	9335
1279	16573	9322
1280	16586	9309
1281	16598	9296
1282	16611	9283
1283	16624	9270
1284	16636	9257
1285	16649	9244
1286	16661	9230
1287	16674	9217
1288	16687	9204
1289	16699	9191
1290	16712	9178
1291	16725	9165
1292	16737	9152
1293	16751	9139
1294	16764	9126
1295	16777	9113
1296	16790	9100
1297	16803	9087
1298	16816	9075
1299	16829	9062
1300	16842	9049
1301	16855	9036
1302	16868	9023
1303	16881	9010
1304	16894	8997
1305	16906	8984
1306	16919	8971
1307	16932	8958
1308	16945	8945
1309	16958	8932
1310	16971	8919
1311	16983	8905
1312	16995	8892
1313	17008	8879
1314	17033	8873
1315	17047	8860
1316	17060	8847
1317	17072	8834
1318	17085	8821
1319	17098	8808
1320	17111	8795
1321	17124	8782
1322	17137	8769
1323	17150	8756
1324	17162	8742
1325	17174	8729
1326	17188	8717
1327	17201	8704
1328	17214	8691
1329	17226	8678
1330	17239	8664
1331	17252	8652
1332	17265	8639
1333	17278	8626
1334	17290	8613
1335	17303	8600
1336	17315	8586
1337	17327	8573
1338	17340	8560
1339	17353	8547
1340	17367	8534
1341	17380	8521
1342	17393	8508
1343	17405	8495
1344	17418	8482
1345	17430	8469
1346	17443	8456
1347	17456	8443
1348	17469	8430
1349	17481	8417
1350	17494	8404
1351	17507	8391
1352	17520	8378
1353	17533	8365
1354	17546	8352
1355	17559	8339
1356	17572	8326
1357	17584	8313
1358	17597	8300
1359	17610	8287
1360	17623	8274
1361	17635	8261
1362	17648	8248
1363	17661	8235
1364	17674	8222
1365	17688	8209
1366	17700	8196
1367	17713	8183
1368	17726	8170
1369	17739	8157
1370	17751	8144
1371	17764	8131
1372	17777	8118
1373	17790	8105
1374	17802	8092
1375	17815	8079
1376	17828	8066
1377	17841	8053
1378	17854	8040
1379	17867	8027
1380	17879	8014
1381	17892	8001
1382	17905	7988
1383	17918	7975
1384	17930	7962
1385	17943	7949
1386	17956	7935
1387	17968	7922
1388	17981	7909
1389	17994	7897
1390	18007	7884
1391	18020	7871
1392	18043	7862
1393	18056	7849
1394	18069	7836
1395	18082	7823
1396	18095	7810
1397	18108	7797
1398	18120	7784
1399	18133	7771
1400	18146	7758
1401	18159	7745
1402	18172	7732
1403	18184	7719
1404	18197	7706
1405	18210	7693
1406	18223	7680
1407	18236	7667
1408	18249	7654
1409	18262	7641
1410	18275	7628
1411	18288	7615
1412	18301	7602
1413	18313	7589
1414	18327	7576
1415	18340	7563
1416	18352	7550
1417	18365	7537
1418	18378	7524
1419	18391	7511
1420	18403	7498
1421	18416	7485
1422	18429	7472
1423	18442	7459
1424	18455	7446
1425	18468	7433
1426	18481	7420
1427	18494	7408
1428	18506	7395
1429	18519	7381
1430	18532	7368
1431	18545	7355
1432	18557	7342
1433	18570	7329
1434	18583	7316
1435	18596	7304
1436	18610	7291
1437	18622	7278
1438	18635	7265
1439	18648	7252
1440	18661	7239
1441	18674	7226
1442	18686	7213
1443	18699	7200
1444	18712	7187
1445	18725	7174
1446	18737	7161
1447	18750	7148
1448	18764	7135
1449	18777	7122
1450	18789	7109
1451	18802	7096
1452	18815	7083
1453	18828	7070
1454	18841	7057
1455	18854	7044
1456	18866	7031
1457	18879	7018
1458	18892	7005
1459	18905	6992
1460	18918	6979
1461	18931	6966
1462	18944	6953
